Al_conc_wt_pct,Ti_conc_wt_pct,V_conc_wt_pct,process_temperature_C,process_time_h,hardness_HV
2.8799837365330365,1.9222132495398387,2.46658157057816,270.8364638018995,7.195475383620581,175.26615316519818
2.145533824306807,0.5460895610334964,0.5975943953791344,563.6537081290622,3.263128758856709,180.97921132464327
0.4874226710303913,3.471376167320069,0.5576926190237047,497.6177896699155,7.091610455326704,174.35515022525217
3.5593790719567266,0.7826475176291474,0.1701003327166858,382.02535589415663,7.210189959610121,162.40791487765406
0.011938906316912856,2.905307087965136,1.1556442906454072,202.13019991496662,5.1626269583909625,159.76419521067487
1.163078690782827,2.3604171480045273,1.3606266446739386,531.4916866440822,4.286237356252687,179.4576063398645
5.514096557902297,1.833305187436154,2.678384245581949,394.8051718252276,5.269974006809778,180.51724503679503
2.522653004754881,0.4351958710354076,0.021742471102394578,351.12982974607587,2.668288674508505,171.85871690433862
1.3611712972851044,1.8835441138818623,2.2217915631915823,321.0244764385581,2.018292251514956,179.97054161456956
0.9552244920340989,0.3906531167622389,1.74486077190378,358.5491014689204,2.908105613367526,165.85579675965565
0.8471721123677085,2.146779195505945,0.711803775591483,351.6315797099197,7.976989510575926,158.545842113035
3.5486336298745313,0.07024909748461816,2.70302190378622,251.80687536887007,6.053940959732814,147.95554511454776
3.94911708401087,1.8643864877269767,2.3127773081735565,303.6359760869584,5.690938168263071,171.235642646406
3.666409311364362,3.8457650556291227,0.9277245375773491,290.7210510109809,6.773710643930655,170.80795971025697
3.0105534683637236,2.0520656169538296,0.8234612898915432,249.95283763757323,5.098483564977944,155.74911808265384
1.6781391955035938,0.4909084267543431,0.8122409519133359,223.08139025696417,0.9727498334359079,171.9708413311007
0.8229491822399966,3.8691029298165325,1.2333552979414086,239.05523450974883,5.3791480693580365,158.1974621150376
0.6278865823948305,2.9756838357205417,2.611627035424996,253.69577352274675,7.446711361959829,162.40036086461214
3.3286740192733353,0.02574792140620019,1.8238444430251133,242.971261413587,2.786103507372637,170.0077372183299
5.071738991712715,0.04668035149075056,2.856232147943869,292.30684729322985,2.3395402301211776,173.5377536565895
2.8218998194830647,3.6238484623769014,2.323042197964591,575.8699187028674,4.087039244185917,179.54412901947654
2.471985441347336,1.009869157202945,1.3306727022207174,507.11567235115643,7.561638945787887,169.59661932584663
3.181226844907523,3.921000316249668,0.32474555208828826,335.5891120414755,4.1864041066594435,170.94732729395892
5.372692562607957,0.38364235297271154,2.942067917675386,292.9547332243962,6.461465758662234,164.16639035110046
4.202476216744669,1.6094655694747617,0.32898744519441425,322.94235463742405,7.523331793625145,163.20893928391092
2.2587537175727954,1.5733550063231063,0.16906579480966522,480.059714335706,6.309140175802644,160.01334073299697
4.422880698731471,1.4431455578347006,2.1019932793823957,441.69828955738376,3.3234647043231833,181.26718934065065
4.5865477745305006,2.714146237577256,1.4439431254109751,308.3372228671092,4.049269097772301,174.78478050222796
4.2227789625930585,1.1209006414473088,0.3949176057251459,257.4530199234194,0.603790885308524,179.5137191510799
4.070691872534821,0.7486978154714117,0.07338698208283101,234.32509729046552,2.6019548064755997,165.2625043257428
4.895010216010429,0.10157924243500105,2.4900074791620233,544.1241182558675,6.03080684758049,181.77507972360092
4.660473692027207,0.36777087805646724,2.5007818945415985,248.21044392888658,2.7700380161421805,167.5910271820534
2.750433694293286,1.110540812031188,2.9961393459532526,259.8632354563355,6.722986102771073,162.31766950583594
5.596969908329034,2.5417243402466636,1.1532058148470612,431.41763507791677,6.45878943648089,166.5277922881143
5.260193711677016,1.285937299072692,1.7351446403660629,565.4444308681208,5.787782908287742,183.0282617606641
2.641521336393833,0.6687994254873915,1.9480501553701082,283.98186382633287,2.5497171802354703,159.77431256244637
1.9474392209900258,0.8584634369680155,1.413671194236114,274.5516366613615,2.4821054355995575,163.74891728883765
0.589331295831486,1.2112945701362499,1.7242980919572142,423.2374927784254,2.116230745679279,176.0924622043852
4.951079323512692,0.5571099787341551,2.463729494546248,495.6957075244862,4.029193445861763,183.9677682891456
2.20612493732109,1.1597062279312982,2.384456986736372,399.38038636239185,1.042379610229779,178.88704820923485
5.389164526000375,1.5994604535104506,2.1411413121773624,361.84618420096984,2.4021801332905866,189.86906604968914
1.687309366569574,1.9318425962978756,2.649860049476194,204.32207055990702,1.1739611560524557,177.57854701007184
2.5798086539682714,0.18226448954797103,2.6714891147904587,316.1352744060436,3.7666996609428955,167.71995297519442
2.6230016881272045,3.171704996740659,0.7365855887769309,268.97575949029385,6.07792886362718,172.97826094584184
2.261049554652459,3.7905708747970546,1.1663547075761036,497.72742474427855,4.628804962983503,181.41277189106762
3.4758961676814426,0.23481125810580572,0.4963510388685941,259.74906420279524,2.739844620662391,168.8129775494621
4.60272758550779,3.34033344708986,2.4304355887654943,319.10856158388617,1.1048181614073325,187.7739341800649
5.935473594825891,2.734210411341873,1.9992164528800491,459.06018776374725,2.022919844007834,189.96919412493975
3.036306544062172,1.7037814277230292,2.6494572529939204,395.7689768009449,7.836829408892639,168.03141863234026
2.1903409027137686,0.16480747516597294,1.2436484052773555,476.5512940849324,4.7591820162199845,165.938283224443
1.6845100976041771,0.6490582831375282,0.1536660930230599,351.14006730854396,2.451316368375303,174.46289185833922
2.1989549420448506,3.9693827393115337,1.5307917593794889,459.69536403569685,6.082758495030055,182.2632585209306
5.632455987551021,0.9355836643078312,2.685540326601872,558.0709076927485,6.818810923599403,185.98499393362374
4.875788103087126,0.8902291764722086,0.7821838362953757,349.8853976858389,3.583722155388775,169.02543991258608
2.0958289528042062,3.055576092559271,1.2185551763067153,427.61489851645183,3.7340740090073052,179.39220461729667
1.095967276904765,0.8855628270802613,2.3676970466683063,394.71501267121715,4.898904515533091,169.82876612067415
2.4523364851148965,2.353307666106885,1.6646507087525269,465.4630900564572,4.160610345711017,184.33843527585444
3.293221622104655,1.6527450117712772,1.4668835520184325,489.97081450172504,4.414960243126137,173.42742740426613
1.4902957240689005,1.987998425957331,1.7386777600189807,525.1479793439489,1.9082109221289274,183.3800148258594
3.6499794026199655,2.942122668101197,2.2084106557671985,436.25311040613406,2.521328805980403,182.94704919101096
4.121407716942964,2.7128751643096605,2.477497151664794,346.42418436664485,2.804944620346353,177.91261575416314
4.659493159643915,1.0793273920786004,0.6911398694101322,567.4529683437969,1.2979593029758971,196.00516074210947
0.15382868295448393,3.211025841907913,0.7625070582427099,439.27569041937966,3.1335287667258385,171.52247428441964
2.8564451332144962,1.8449249103697025,1.0460833999714727,575.0579741302431,1.4958893037853271,183.70788129604492
0.4436144850008119,0.9202921813431351,2.595752437309475,309.59841614993206,1.4992452901491404,175.00237008409894
4.258992676028102,2.1431803726233363,2.9894335150372946,476.0707169812766,0.9813829821634339,198.10727251684523
1.4608265983065822,2.7282998302605113,0.9201873695490624,217.39910271768775,6.413163307731609,163.23600336297264
4.584202211829179,2.0158044254599017,2.692196179389268,437.6681193863752,1.5376962264773717,190.7253129397832
4.962115113528847,3.0823556300705173,2.618345160095186,498.4823034350738,1.411394823227768,200.97416688893642
2.328408642696174,1.2316282190085763,0.5425595803489733,243.55855987557652,7.390687051426534,154.05045684065158
3.567544053871348,0.5997297739894787,2.290604376967406,303.8523237670028,3.518548625537589,161.96348404041427
5.657814896561108,3.8873684562352078,1.4120413777180145,596.8305489291613,6.7161014758325965,189.6040973278066
4.446727206785599,2.109769479295606,2.7826735483858798,236.17516149706984,3.8210549717495654,166.74368185584228
1.2430383439515922,3.0779230264222335,0.45553087510761603,308.69455824207284,7.670158062578716,165.75442735387463
5.459249327166557,0.05300709025884176,2.4258776121838608,467.9249910859812,6.288133787236108,176.84621081307853
5.840450433469973,1.6827115040082865,2.824229251608638,275.0578072635046,0.7598657150085906,198.00416127126846
5.679782950605308,3.2699006983805226,2.387925063856784,563.3861102226508,0.8609916376899334,207.6576807095186
4.885423093366983,1.244257726167981,1.1075569980866566,350.86613159807536,4.835142461780168,169.03487854781508
3.175731957456459,2.2044666783385845,0.33484207474120253,276.3209314555929,1.2782872685914597,183.03942777164048
2.7028971425908814,0.3973571319779312,0.8257556806088749,321.1739891386271,7.77963741359499,152.5205239673002
0.09279732752181435,3.7212495209626137,1.6951175564842376,293.237180929442,1.2529403107488062,181.77996341132643
2.8759677401009163,3.955977765794569,1.4598427155689921,568.3387169915266,6.525050405856416,184.97236739804808
0.593199633327441,2.377510646917448,0.5156927253383681,344.77159359700636,1.1617438443885106,181.99527553816327
2.4000684893458706,2.582407998814501,1.3172290309364496,288.1964057085023,3.350031685908771,171.1339297119693
4.968565445389664,1.7034728199158127,1.7946629204988183,337.78589636974334,1.5667376747921131,183.1918247250473
2.887488776983151,3.6999855991495787,1.0527479350044295,390.68012708763445,6.747156207872025,182.32284042157286
5.995459551098419,1.9509321109531967,1.6253755639076757,354.02634204850955,5.585747942887678,170.106704942641
0.021473323370512887,0.6345114642959144,2.0360528244576006,460.62533477437165,3.061748345366504,168.53674612747636
0.7282646921526712,0.23756537898786423,2.20719243371597,470.79244610472597,4.318069831495715,161.9266600098067
4.416103321338725,0.6856537550088806,2.0925074346945403,429.69893088427443,1.8574534330451034,186.53172746373957
0.8042409483607422,1.5666358051670133,2.9529237740649856,444.56512381893333,4.921152460044732,178.1096813389704
3.35950058807245,3.0876340845515693,0.1722705499334133,449.47315550260964,6.991393235204768,175.01297631305394
4.520815764187144,3.0406895855784577,2.57349800588367,202.5362480494024,7.9946287623619785,164.93598504889943
0.8841939965377485,1.5383447753104904,2.1638501226870845,473.3244763667345,3.9359196772176435,171.90744010970036
3.108940078638259,3.551852262180459,2.8479517255319013,491.5815762165094,5.212644277034529,183.44437744008513
2.1503799741387364,0.8661921666718482,0.9465271880028351,569.7102368533796,2.0521283564338924,184.87550560992597
4.181921341194733,1.098908911882114,2.786915334492715,338.7765797194859,5.399070156500491,167.4237946816089
5.234254731052843,1.4639780780302583,1.034479917722562,536.5410283286706,0.521848809531726,207.07511913150697
5.8978964543500485,2.0523023621956615,0.5440994886290794,572.3066068161177,3.661285005190881,185.9301574274797
5.173829775494352,1.2290420024504618,1.4657228788655954,412.5575701660485,4.79374994980641,179.0084915412472
3.6400442877618318,0.11188960340302367,2.2924642137528712,561.1047078369372,1.5985673896468893,188.9984002735118
3.8299961737089805,0.5919623112541603,2.3162394652248466,544.2156499464608,6.247475451238738,176.011310376244
3.303469472428996,1.3710926255730524,1.408096610088449,558.5556533050153,5.73069905983816,175.18508094886707
4.343859910735422,2.5421760071238215,0.12602772789416683,478.8281249155385,6.832087403203196,176.0731192419474
5.953885937988728,0.8787865965494714,2.821473519993155,429.8924350142539,5.532994652029048,185.9214660628801
1.9491461855237293,3.13334285640487,0.6418132589574869,418.88887961729984,3.6019116421827735,182.35799004293227
5.364593879839271,1.764607180898862,2.9560094760365083,568.9444223732246,3.372139538537332,190.17159552569063
2.5984309226130424,0.11150437459341678,1.616135761942212,259.2161271109445,3.6001901569658528,164.78760662122625
5.622021173281105,3.4656363578032683,0.531051686708943,423.09671789098104,6.695823361124411,174.3506838183662
2.8929177857767625,0.3114457340823207,0.6224418348171825,232.23392390612213,4.81903125083884,167.1614725443703
3.9306831582467328,2.316198388336638,1.2469516320292813,491.7315388677027,1.0417533139412751,194.17662898111234
5.196478013304042,2.5626688261010373,1.5449197411952857,363.7268962475051,7.408472661166638,161.61155488809416
0.20093070367810784,3.0164012358855623,2.6056052781659735,295.17364619193336,5.625180236323785,168.70025375128722
5.056556550022767,3.6609708759538484,2.3949401906578522,369.9363865398651,5.225951434908786,180.5163814824006
1.6873084772473648,3.625468365150902,0.632308550523382,498.3821176038744,4.9566337096042785,177.3495415172652
2.484016404756726,1.033575149030065,0.4033916405092812,301.59543481170465,2.9157299928874227,170.34665903730348
1.3519535800889013,0.5842701579974103,0.6381477226749521,274.2234350395676,7.547796157272272,161.5399924107298
5.331707089667795,3.7686753698038657,0.43187112617642665,354.3063644674261,4.523904976952607,183.60160465468624
4.95012659061121,2.212482776712319,2.8235530588786806,319.63614597472,2.3118850639565225,190.32917432806673
1.2780144647085234,3.1126847600680447,1.5235098896792447,451.0886734747414,4.007379259115982,178.3980697613967
5.63719445565666,0.932358728522265,2.1184367339848773,264.48497696788525,0.5071767194228811,191.63243633251318
3.7700812299949584,3.3917332007254837,2.585761521248631,246.69442149568508,6.406562849246901,167.39082861980089
2.9965843887781256,0.19161626496650186,2.678173776799546,309.440467344842,2.202207650786886,168.30103608503717
2.239271887937733,1.059464779890222,0.23337868495144776,239.81341248338683,4.748190182434541,157.53793339094454
4.378795793756575,3.630226008813038,0.22302036864211805,287.62772781107003,5.990767070924021,167.81697422078327
3.44786141398796,0.9455607887398969,0.8811644877142758,270.9638624846728,6.621713468819213,163.44249740033646
1.8318612413107667,1.8052657125176559,0.025144937415714108,457.15276372094417,3.998173223680948,170.2303771672942
4.674494947783342,2.9047911110880635,1.8316739744883364,256.0840503900186,1.7697037264426458,184.52131243505434
5.569806391906868,0.2586575560267774,2.261595761876662,418.2812183235815,1.7675817495252628,187.70359136808705
4.693185787573624,1.9417979281976385,1.3830379869377385,599.7154036189108,6.483125767601645,185.3563916700366
5.760825384979672,1.2098781194353485,0.7431460725120609,521.8252029626177,6.615467548871295,177.56998131564944
5.982718273120183,1.1227063425509076,2.3837849137730696,456.6040969858331,1.5262501677212863,188.19098159706397
3.421449714554752,3.0473618114158953,1.5190806235773562,386.6630450841733,5.734408397902376,183.05907465206505
3.07110239001212,1.6251447998766042,1.3015859871014288,455.60903641218783,4.88842618515534,173.30309237192225
3.6285897770463276,3.6616236855501008,2.081492919628139,207.14207297928985,0.8567202580020862,188.6222350414447
3.7279166996885875,0.8710258095434038,0.8717619116228243,399.93090022987155,2.6104006908951827,175.22313287699205
4.725566182977669,3.2438535500924166,2.882844851693771,588.8709186686601,5.392531697522884,188.99695365103221
2.1101232340590164,0.8585008605741686,0.22779141249386103,436.49460626605264,1.9227351058095423,176.99551117397937
0.42022479691076775,0.1124389955166536,2.2679490139151657,278.9986839411596,0.9181152747178609,168.3381417155285
3.869517802645131,1.6762987951508452,2.5063615595897875,377.3103391168754,4.56068660030643,179.887588701443
5.72473984715499,1.7672954533883236,2.474325641272433,482.80252102955836,4.44459771488017,194.60982731028818
0.26134182449329924,3.160995114947846,0.07146275959553794,223.53428250915948,3.7294970638719898,172.02605817664906
3.199293462687561,0.36077718250115254,0.6596180984695007,284.9194029765713,7.664577012955379,154.577231974777
1.1349885458798452,3.343889475177577,2.930133248251029,241.93031663960326,6.546056779563134,163.6610366935472
1.3749676977965317,2.3143910871536573,1.8054259301138924,438.0165582240772,1.8145320492884258,190.30774668066468
1.5942118525907232,3.3334250582047944,2.6999203904320392,429.35374733025276,2.3380588515859904,181.54275802263268
0.7388655059459648,1.4922053551072643,0.16639492000194478,335.4347029742721,7.38992241960915,156.13221059802504
3.208037453441552,0.14306531865423855,2.9283295641200784,435.2719162438776,6.235057019210923,170.04919909557316
2.2199046635679833,2.037601518471731,1.9221541776603752,281.04131819891404,4.445072270976666,164.64219597241208
1.0443557510872943,3.6392878723454944,1.769907534308051,265.787500804417,6.404298761997423,159.2817051120854
2.7035090063277782,3.985950289999534,1.8692066273574146,381.52038381826833,6.880817563608662,177.86418079634993
1.6369633267597836,3.7183918087430943,1.4325243901204854,503.26887138551706,3.5447877967742967,173.41073981732703
5.6800772061373515,1.7786962162062738,0.42408080685917593,214.21823197082236,5.922878619488338,160.21469085685084
4.60713845137725,3.2541502571929164,2.5291495856498676,412.94274873829,5.429346288248085,188.64601727925432
2.1038583019459853,0.1039450807307647,0.5747246391085647,251.00953585003296,6.3659777955246675,155.29776178157033
0.27216052164701265,3.839309044221691,2.049251600062536,478.6349245686713,0.6180385932751143,204.93108231464973
0.9257189835853863,0.9534481691169248,2.477034806071927,211.75583420074932,1.771545041882124,157.72912866801514
3.1928223781009057,1.9939576996469461,2.5163237755179875,309.3550999774001,5.373272526284259,162.30969878349603
3.6259273736866042,0.24503712263619493,1.2146380405115302,265.32027114120484,7.177677830171446,153.40644878766315
1.1734221605289112,0.7851346909802968,1.071437410788871,237.8496495535545,3.970993473404956,159.30159251825327
3.330203192726929,0.40177609650325286,0.2761247042062762,215.96252952822712,1.4081995484926364,171.67682423113618
4.240176744371384,1.462146743536612,2.086342318898643,299.24910757937687,6.639871833310468,170.87698231505684
0.33970899076696615,3.949978529190063,2.1994026976922907,278.5946617899301,1.9750189068462893,175.63733123790564
1.2074299341151808,2.4263503150115295,2.927469468052765,203.08575497866386,0.6873878925048065,185.63965519474962
5.297292004668286,1.9078553121756698,1.6209263756102308,507.95524280134896,3.7417739694783223,183.23766273574893
4.000320836953331,2.396545629188768,1.1969563354705173,467.5261765490587,0.7745818247456372,195.74791024987488
2.4862094484609742,1.962000921210508,1.0315784460578428,480.7679523118734,7.33517213952677,173.19403361160386
0.553549893298489,3.60260225680577,1.1694410313823729,456.9879354734479,5.503381305743866,172.05630094995132
3.14081033277359,2.979177754004751,0.18509661779188935,413.74690981326216,1.7319168880327958,186.6173528597863
5.698552930461928,3.2191340228023257,2.3749800509129435,377.8737481662505,4.252864611675049,186.15590677146554
5.21392147678778,0.8143267196508526,0.304399543543292,236.52239156188654,3.113677092520648,169.92051694976414
5.799374071408007,1.3016768686689417,0.3229062861635774,521.6259989556033,5.277189343066761,182.32147046666904
2.92992533756846,1.2682334161506406,2.2171554757827563,387.0348618830851,1.814974627870669,175.76380927569048
5.684034334950082,1.9014536611070012,0.012817771048538651,374.84805980704823,0.7757424078537072,208.89966583523392
3.1338937295206875,2.6321193378085583,2.2336222478111085,570.7230468659235,4.128188148099559,187.64902614373273
5.755228119990495,1.6302990354966722,0.15766531367544967,297.85950135326704,5.083291957230737,165.47991188219862
5.729953451898147,1.4940588651554765,2.4566009896803607,286.7585243017299,5.545385818603579,177.74900725992515
1.056719532932832,3.85422667566309,0.6953174704999134,551.5266190548598,2.9390845864054445,187.5940800519343
5.024414108182986,1.9273777597586643,0.4797763053296913,433.62198238646306,6.701307727093957,180.50375987702412
1.1428472627344881,3.9697827668750936,1.8486414825982274,544.8625664092597,2.280394525841322,192.2643308284401
0.03534008281371359,0.4673430154252163,1.6156119504550976,431.1650621128014,5.774564063753488,155.64036941398052
1.3230232293144395,3.3194287644932507,0.9826433344012351,207.7125777229878,2.3267165465970976,163.85288876657347
0.8882721312663846,0.04231094180685924,1.536497933364668,546.3770202898779,5.301616488501442,164.37835822313144
1.6564128038903048,3.7254124407187454,1.8544213263794664,516.0752755621877,2.942879008260889,194.0968609935091
1.3898504479527474,3.963137858264369,0.8308756580618866,576.9942055185675,6.956576023454153,185.86214428383823
1.7705176903008377,0.6024530642798949,1.7832282852002947,415.2260217141502,7.61552810071391,160.89456205747393
